Time Period,Location,Wind Direction (degrees),Wind Speed (m_s-1),Air Pressure (pa),Temperature (C)
2019-10-14T01:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.1,101560.0,21.0
2019-10-14T02:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.1,101590.0,19.3
2019-10-14T02:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101590.0,19.1
2019-10-14T02:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101590.0,18.7
2019-10-14T03:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101590.0,18.5
2019-10-14T03:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101630.0,18.6
2019-10-14T03:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101590.0,18.5
2019-10-14T04:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101630.0,18.5
2019-10-14T04:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,101630.0,18.4
2019-10-14T04:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101630.0,18.3
2019-10-14T05:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101630.0,18.1
2019-10-14T05:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101590.0,17.9
2019-10-14T05:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101630.0,17.8
2019-10-14T06:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101590.0,18.0
2019-10-14T06:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101590.0,17.9
2019-10-14T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101590.0,18.0
2019-10-14T07:15:00+00:00,https://api.weather.gov/stations/KGPM,110.0,2.1,101590.0,17.7
2019-10-14T07:35:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,101590.0,17.5
2019-10-14T07:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,101590.0,17.5
2019-10-14T08:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,101590.0,17.7
2019-10-14T08:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.6,101560.0,17.8
2019-10-14T08:55:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,101560.0,17.8
2019-10-14T09:15:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,101590.0,17.7
2019-10-14T09:35:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,101520.0,17.2
2019-10-14T09:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,101520.0,17.5
2019-10-14T10:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101560.0,17.6
2019-10-14T10:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101590.0,17.5
2019-10-14T10:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101590.0,17.5
2019-10-14T11:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101590.0,17.6
2019-10-14T11:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,101590.0,17.8
2019-10-14T11:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,1.5,101590.0,18.0
2019-10-14T12:50:00+00:00,https://api.weather.gov/stations/KGPM,100.0,1.5,101590.0,17.0
2019-10-14T13:50:00+00:00,https://api.weather.gov/stations/KGPM,100.0,1.5,101660.0,18.0
2019-10-14T14:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101690.0,19.0
2019-10-14T15:50:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,101690.0,20.0
2019-10-14T16:50:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,101630.0,22.0
2019-10-14T17:50:00+00:00,https://api.weather.gov/stations/KGPM,190.0,1.5,101630.0,23.0
2019-10-14T18:50:00+00:00,https://api.weather.gov/stations/KGPM,180.0,3.6,101520.0,24.0
2019-10-14T19:50:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101420.0,24.0
2019-10-14T20:50:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,101420.0,24.0
2019-10-14T21:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,3.1,101360.0,23.0
2019-10-14T22:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.6,101360.0,22.0
2019-10-14T23:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101390.0,21.0
2019-10-15T01:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,3.6,101420.0,21.0
2019-10-15T02:15:00+00:00,https://api.weather.gov/stations/KGPM,110.0,2.1,101460.0,20.2
2019-10-15T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101460.0,20.2
2019-10-15T02:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.6,101460.0,20.2
2019-10-15T03:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,101490.0,20.3
2019-10-15T03:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,4.1,101460.0,20.5
2019-10-15T03:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,4.1,101460.0,20.5
2019-10-15T04:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,101460.0,20.5
2019-10-15T04:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,101460.0,20.6
2019-10-15T04:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101460.0,20.8
2019-10-15T05:15:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101420.0,20.8
2019-10-15T05:35:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.6,101390.0,20.8
2019-10-15T05:55:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101390.0,21.0
2019-10-15T06:15:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101390.0,21.0
2019-10-15T06:35:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101360.0,21.1
2019-10-15T06:55:00+00:00,https://api.weather.gov/stations/KGPM,110.0,1.5,101360.0,21.2
2019-10-15T07:15:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101360.0,21.3
2019-10-15T07:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.6,101360.0,21.5
2019-10-15T07:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101320.0,21.8
2019-10-15T08:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,101290.0,22.0
2019-10-15T08:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101290.0,22.0
2019-10-15T08:55:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101250.0,22.0
2019-10-15T09:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,1.5,101250.0,22.1
2019-10-15T09:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,2.1,101250.0,22.3
2019-10-15T09:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,2.6,101220.0,22.5
2019-10-15T10:15:00+00:00,https://api.weather.gov/stations/KGPM,170.0,2.6,101250.0,22.5
2019-10-15T10:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.1,101250.0,22.6
2019-10-15T10:55:00+00:00,https://api.weather.gov/stations/KGPM,180.0,3.1,101290.0,22.5
2019-10-15T11:15:00+00:00,https://api.weather.gov/stations/KGPM,180.0,3.1,101290.0,22.7
2019-10-15T11:35:00+00:00,https://api.weather.gov/stations/KGPM,180.0,3.6,101250.0,22.8
2019-10-15T11:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.6,101290.0,23.0
2019-10-15T12:50:00+00:00,https://api.weather.gov/stations/KGPM,180.0,3.6,101250.0,23.0
2019-10-15T13:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.1,101290.0,23.0
2019-10-15T14:50:00+00:00,https://api.weather.gov/stations/KGPM,200.0,4.1,101320.0,23.0
2019-10-15T15:50:00+00:00,https://api.weather.gov/stations/KGPM,210.0,4.1,101360.0,23.0
2019-10-15T16:50:00+00:00,https://api.weather.gov/stations/KGPM,200.0,4.1,101320.0,24.0
2019-10-15T17:50:00+00:00,https://api.weather.gov/stations/KGPM,200.0,5.1,101290.0,26.0
2019-10-15T18:50:00+00:00,https://api.weather.gov/stations/KGPM,190.0,5.1,101190.0,26.0
2019-10-15T19:50:00+00:00,https://api.weather.gov/stations/KGPM,200.0,4.6,101080.0,26.0
2019-10-15T20:50:00+00:00,https://api.weather.gov/stations/KGPM,210.0,6.2,101050.0,28.0
2019-10-15T21:50:00+00:00,https://api.weather.gov/stations/KGPM,190.0,4.1,101020.0,28.0
2019-10-15T23:50:00+00:00,https://api.weather.gov/stations/KGPM,200.0,2.1,100980.0,27.0
2019-10-16T00:50:00+00:00,https://api.weather.gov/stations/KGPM,210.0,2.6,101020.0,26.0
2019-10-16T01:50:00+00:00,https://api.weather.gov/stations/KGPM,220.0,2.1,101120.0,26.0
2019-10-16T02:15:00+00:00,https://api.weather.gov/stations/KGPM,230.0,1.5,101150.0,25.4
2019-10-16T02:35:00+00:00,https://api.weather.gov/stations/KGPM,260.0,1.5,101150.0,25.7
2019-10-16T02:55:00+00:00,https://api.weather.gov/stations/KGPM,300.0,2.6,101190.0,26.1
2019-10-16T03:15:00+00:00,https://api.weather.gov/stations/KGPM,10.0,5.1,101290.0,25.1
2019-10-16T03:35:00+00:00,https://api.weather.gov/stations/KGPM,,,101360.0,24.5
2019-10-16T03:55:00+00:00,https://api.weather.gov/stations/KGPM,,,101460.0,23.8
2019-10-16T04:15:00+00:00,https://api.weather.gov/stations/KGPM,350.0,8.2,101520.0,22.8
2019-10-16T04:35:00+00:00,https://api.weather.gov/stations/KGPM,,,101590.0,21.6
2019-10-16T04:55:00+00:00,https://api.weather.gov/stations/KGPM,,,101660.0,20.8
2019-10-16T05:15:00+00:00,https://api.weather.gov/stations/KGPM,,,101690.0,20.2
2019-10-16T05:35:00+00:00,https://api.weather.gov/stations/KGPM,350.0,8.2,101760.0,20.0
2019-10-16T05:55:00+00:00,https://api.weather.gov/stations/KGPM,360.0,9.3,101800.0,19.7
2019-10-16T06:15:00+00:00,https://api.weather.gov/stations/KGPM,360.0,7.2,101830.0,19.5
2019-10-16T06:35:00+00:00,https://api.weather.gov/stations/KGPM,360.0,5.1,101830.0,19.3
2019-10-16T06:55:00+00:00,https://api.weather.gov/stations/KGPM,360.0,7.7,101800.0,18.8
2019-10-16T07:15:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.2,101830.0,18.6
2019-10-16T07:35:00+00:00,https://api.weather.gov/stations/KGPM,350.0,8.2,101800.0,18.3
2019-10-16T07:55:00+00:00,https://api.weather.gov/stations/KGPM,,,101860.0,18.1
2019-10-16T08:15:00+00:00,https://api.weather.gov/stations/KGPM,,,101860.0,18.1
2019-10-16T08:35:00+00:00,https://api.weather.gov/stations/KGPM,,,101900.0,17.9
2019-10-16T08:55:00+00:00,https://api.weather.gov/stations/KGPM,,,101860.0,17.5
2019-10-16T09:15:00+00:00,https://api.weather.gov/stations/KGPM,,,101860.0,16.8
2019-10-16T09:35:00+00:00,https://api.weather.gov/stations/KGPM,360.0,7.2,101860.0,16.5
2019-10-16T09:55:00+00:00,https://api.weather.gov/stations/KGPM,360.0,8.8,101930.0,16.3
2019-10-16T10:15:00+00:00,https://api.weather.gov/stations/KGPM,360.0,7.7,101970.0,16.0
2019-10-16T10:35:00+00:00,https://api.weather.gov/stations/KGPM,360.0,5.1,102030.0,15.8
2019-10-16T10:55:00+00:00,https://api.weather.gov/stations/KGPM,,,102030.0,15.5
2019-10-16T11:15:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.7,102030.0,15.0
2019-10-16T11:35:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.2,102070.0,14.5
2019-10-16T11:50:00+00:00,https://api.weather.gov/stations/KGPM,,,102070.0,14.0
2019-10-16T11:51:00+00:00,https://api.weather.gov/stations/KGPM,350.0,7.2,102070.0,14.0
2019-10-16T12:51:00+00:00,https://api.weather.gov/stations/KGPM,360.0,6.2,102130.0,13.0
2019-10-16T13:51:00+00:00,https://api.weather.gov/stations/KGPM,360.0,7.2,102240.0,14.0
2019-10-16T14:51:00+00:00,https://api.weather.gov/stations/KGPM,20.0,6.2,102370.0,14.0
2019-10-16T15:51:00+00:00,https://api.weather.gov/stations/KGPM,10.0,5.7,102410.0,14.0
2019-10-16T16:51:00+00:00,https://api.weather.gov/stations/KGPM,10.0,4.1,102370.0,16.0
2019-10-16T17:51:00+00:00,https://api.weather.gov/stations/KGPM,350.0,4.1,102300.0,18.0
2019-10-16T19:50:00+00:00,https://api.weather.gov/stations/KGPM,10.0,3.6,102200.0,19.0
2019-10-16T20:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,3.6,102130.0,20.0
2019-10-16T21:50:00+00:00,https://api.weather.gov/stations/KGPM,340.0,4.6,102100.0,19.0
2019-10-16T22:50:00+00:00,https://api.weather.gov/stations/KGPM,10.0,4.1,102070.0,18.0
2019-10-16T23:50:00+00:00,https://api.weather.gov/stations/KGPM,350.0,2.6,102030.0,18.0
2019-10-17T00:50:00+00:00,https://api.weather.gov/stations/KGPM,10.0,2.1,102000.0,16.0
2019-10-17T01:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102000.0,15.0
2019-10-17T02:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102000.0,14.9
2019-10-17T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,14.7
2019-10-17T02:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,15.0
2019-10-17T03:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102000.0,15.2
2019-10-17T03:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,15.1
2019-10-17T03:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,14.7
2019-10-17T04:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,14.7
2019-10-17T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,14.2
2019-10-17T04:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,13.8
2019-10-17T05:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,13.1
2019-10-17T05:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102000.0,12.1
2019-10-17T05:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102000.0,13.1
2019-10-17T06:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102030.0,12.4
2019-10-17T06:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,102000.0,11.6
2019-10-17T06:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,12.0
2019-10-17T07:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,12.2
2019-10-17T07:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,10.6
2019-10-17T07:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,11.6
2019-10-17T08:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,11.9
2019-10-17T08:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,11.3
2019-10-17T08:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,11.2
2019-10-17T09:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101970.0,11.7
2019-10-17T09:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101930.0,10.1
2019-10-17T09:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101930.0,10.9
2019-10-17T10:15:00+00:00,https://api.weather.gov/stations/KGPM,250.0,1.5,101930.0,11.0
2019-10-17T10:35:00+00:00,https://api.weather.gov/stations/KGPM,260.0,1.5,101930.0,11.0
2019-10-17T10:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101860.0,10.6
2019-10-17T11:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101900.0,10.3
2019-10-17T11:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101900.0,10.1
2019-10-17T11:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101900.0,10.0
2019-10-17T12:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101900.0,11.0
2019-10-17T13:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101930.0,11.0
2019-10-17T14:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101930.0,14.0
2019-10-17T15:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.1,101930.0,16.0
2019-10-17T16:50:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,101930.0,17.0
2019-10-17T17:50:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.1,101830.0,19.0
2019-10-17T18:50:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.1,101690.0,21.0
2019-10-17T19:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101590.0,21.0
2019-10-17T20:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,101520.0,22.0
2019-10-17T21:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101490.0,21.0
2019-10-17T22:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101490.0,20.0
2019-10-17T23:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,101460.0,19.0
2019-10-18T00:50:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,101490.0,17.0
2019-10-18T01:50:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,101490.0,16.0
2019-10-18T02:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101490.0,15.3
2019-10-18T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101490.0,15.5
2019-10-18T02:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101490.0,14.7
2019-10-18T03:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101460.0,13.7
2019-10-18T03:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101460.0,14.0
2019-10-18T03:55:00+00:00,https://api.weather.gov/stations/KGPM,110.0,2.1,101420.0,13.7
2019-10-18T04:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101420.0,13.8
2019-10-18T04:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101390.0,13.2
2019-10-18T04:55:00+00:00,https://api.weather.gov/stations/KGPM,110.0,1.5,101390.0,13.5
2019-10-18T05:15:00+00:00,https://api.weather.gov/stations/KGPM,100.0,1.5,101360.0,13.3
2019-10-18T05:35:00+00:00,https://api.weather.gov/stations/KGPM,100.0,1.5,101360.0,12.9
2019-10-18T05:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101360.0,13.0
2019-10-18T06:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101360.0,13.0
2019-10-18T06:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,1.5,101360.0,13.0
2019-10-18T06:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101320.0,13.1
2019-10-18T07:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,1.5,101320.0,12.8
2019-10-18T07:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.1,101320.0,12.8
2019-10-18T07:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101360.0,13.0
2019-10-18T08:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101360.0,12.6
2019-10-18T08:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,1.5,101360.0,12.0
2019-10-18T08:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101360.0,11.9
2019-10-18T09:15:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101360.0,11.8
2019-10-18T09:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.1,101320.0,11.6
2019-10-18T09:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,1.5,101360.0,11.9
2019-10-18T10:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.1,101360.0,11.6
2019-10-18T10:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,1.5,101320.0,11.5
2019-10-18T10:55:00+00:00,https://api.weather.gov/stations/KGPM,140.0,1.5,101290.0,11.2
2019-10-18T11:15:00+00:00,https://api.weather.gov/stations/KGPM,180.0,1.5,101320.0,11.5
2019-10-18T11:35:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,101290.0,11.1
2019-10-18T11:50:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.6,101320.0,11.0
2019-10-18T12:50:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,101320.0,11.0
2019-10-18T13:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,2.6,101320.0,13.0
2019-10-18T14:50:00+00:00,https://api.weather.gov/stations/KGPM,130.0,4.1,101320.0,16.0
2019-10-18T16:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.6,101250.0,19.0
2019-10-18T17:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.6,101150.0,21.0
2019-10-18T18:50:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.6,101020.0,23.0
2019-10-18T19:50:00+00:00,https://api.weather.gov/stations/KGPM,100.0,4.6,100920.0,24.0
2019-10-18T20:50:00+00:00,https://api.weather.gov/stations/KGPM,150.0,4.6,100780.0,25.0
2019-10-18T21:50:00+00:00,https://api.weather.gov/stations/KGPM,120.0,5.1,100750.0,25.0
2019-10-18T22:50:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,100750.0,24.0
2019-10-18T23:50:00+00:00,https://api.weather.gov/stations/KGPM,110.0,3.1,100710.0,23.0
2019-10-19T02:15:00+00:00,https://api.weather.gov/stations/KGPM,120.0,3.1,100780.0,20.3
2019-10-19T02:35:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.1,100750.0,19.7
2019-10-19T02:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.1,100750.0,19.5
2019-10-19T03:15:00+00:00,https://api.weather.gov/stations/KGPM,120.0,2.6,100750.0,19.1
2019-10-19T03:35:00+00:00,https://api.weather.gov/stations/KGPM,110.0,3.1,100750.0,18.8
2019-10-19T03:55:00+00:00,https://api.weather.gov/stations/KGPM,120.0,3.1,100750.0,18.8
2019-10-19T04:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.1,100750.0,18.8
2019-10-19T04:35:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.6,100750.0,18.6
2019-10-19T04:55:00+00:00,https://api.weather.gov/stations/KGPM,130.0,3.6,100750.0,18.5
2019-10-19T05:15:00+00:00,https://api.weather.gov/stations/KGPM,130.0,2.6,100710.0,18.2
2019-10-19T05:35:00+00:00,https://api.weather.gov/stations/KGPM,140.0,3.1,100750.0,18.3
2019-10-19T05:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,100710.0,18.2
2019-10-19T06:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,3.1,100710.0,18.1
2019-10-19T06:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.1,100710.0,18.0
2019-10-19T06:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.6,100750.0,17.8
2019-10-19T07:15:00+00:00,https://api.weather.gov/stations/KGPM,190.0,2.1,100810.0,17.8
2019-10-19T07:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,2.1,100780.0,17.5
2019-10-19T07:55:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.6,100750.0,17.1
2019-10-19T08:15:00+00:00,https://api.weather.gov/stations/KGPM,150.0,2.1,100710.0,17.2
2019-10-19T08:35:00+00:00,https://api.weather.gov/stations/KGPM,160.0,3.6,100680.0,17.0
2019-10-19T08:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.6,100640.0,16.7
2019-10-19T09:15:00+00:00,https://api.weather.gov/stations/KGPM,160.0,4.1,100610.0,17.0
2019-10-19T09:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,4.1,100610.0,17.0
2019-10-19T09:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.6,100610.0,16.8
2019-10-19T10:15:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.1,100610.0,16.7
2019-10-19T10:35:00+00:00,https://api.weather.gov/stations/KGPM,180.0,3.1,100610.0,16.6
2019-10-19T10:55:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.6,100610.0,16.7
2019-10-19T11:15:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.1,100640.0,16.7
2019-10-19T11:35:00+00:00,https://api.weather.gov/stations/KGPM,170.0,3.1,100610.0,17.0
2019-10-20T02:15:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,100920.0,22.8
2019-10-20T02:35:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,100920.0,22.6
2019-10-20T02:55:00+00:00,https://api.weather.gov/stations/KGPM,0.0,0.0,100920.0,22.5
